name,url,price,release,page
Night in the Woods,https://steamdb.info/app/481510/,$19.99 ,2017,18
SYNTHETIK: Legion Rising,https://steamdb.info/app/528230/,$19.99 ,2018,18
Leap of Faith,https://steamdb.info/app/1768640/,$10.99 ,2022,18
Kinkoi: Golden Loveriche,https://steamdb.info/app/1277940/,$34.99 ,2021,18
Angels with Scaly Wings™ / 鱗羽の天使,https://steamdb.info/app/571880/,$9.99 ,2017,18
Big Ambitions,https://steamdb.info/app/1331550/,$22.99 ,2023,32
Planet of Lana,https://steamdb.info/app/1608230/,$11.99 ,2023,32
SUMMERHOUSE,https://steamdb.info/app/2533960/,$4.99 ,2024,32
Critters for Sale,https://steamdb.info/app/1078420/,$9.99 ,2021,32
Hira Hira Hihiru,https://steamdb.info/app/2314820/,$24.99 ,2023,32
TYRONE vs COPS,https://steamdb.info/app/1853200/,$0.99 ,2022,32
Everyday Genius: SquareLogic,https://steamdb.info/app/32150/,$4.99 ,2009,32
Double Action: Boogaloo,https://steamdb.info/app/317360/,-,2014,32
Estranged: Act I,https://steamdb.info/app/261820/,-,2014,32
Paint it Back,https://steamdb.info/app/385250/,$7.99 ,2015,32
Momotype,https://steamdb.info/app/1822190/,-,2021,32
Assetto Corsa Competizione,https://steamdb.info/app/805550/,$39.99 ,2019,32
LOVE³ -Love Cube-,https://steamdb.info/app/939600/,$9.99 ,2019,32
Last Evil,https://steamdb.info/app/823910/,$9.99 ,2020,32
Hentai Girl,https://steamdb.info/app/878750/,$0.99 ,2018,32
1000xRESIST,https://steamdb.info/app/1675830/,$19.99 ,2024,32
The Battle of Polytopia,https://steamdb.info/app/874390/,$14.99 ,2020,32
Space Pirate Trainer,https://steamdb.info/app/418650/,$14.99 ,2017,32
Luna's Fishing Garden,https://steamdb.info/app/1477790/,$7.99 ,2021,32
Disney•Pixar WALL-E,https://steamdb.info/app/331750/,$19.99 ,2015,32
Hexcells Plus,https://steamdb.info/app/271900/,$2.99 ,2014,32
The Cat Lady,https://steamdb.info/app/253110/,$9.99 ,2013,32
KinitoPET,https://steamdb.info/app/2075070/,$5.99 ,2024,32
Short Stories Collection of Class Tangerine,https://steamdb.info/app/701930/,$7.63 ,2017,32
Nyakori's Rabbit Doll,https://steamdb.info/app/1162070/,$2.99 ,2020,32
Otome Riron to Sono Shuuhen -École de Paris-,https://steamdb.info/app/2567190/,$39.99 ,2023,32
Arma 2: Operation Arrowhead,https://steamdb.info/app/33930/,$19.99 ,2010,32
Streets of Rage 4,https://steamdb.info/app/985890/,$24.99 ,2020,32
Human Resource Machine,https://steamdb.info/app/375820/,$14.99 ,2015,32
HYPER DEMON,https://steamdb.info/app/1743850/,$14.99 ,2022,32
Cross Princess,https://steamdb.info/app/1301620/,$2.99 ,2020,32
Stephen's Sausage Roll,https://steamdb.info/app/353540/,$29.99 ,2016,32
Cryptmaster,https://steamdb.info/app/1885110/,$24.99 ,2024,32
Enjoy the Diner,https://steamdb.info/app/2336980/,$10.99 ,2023,32
Sunshine Heavy Industries,https://steamdb.info/app/1542810/,$14.99 ,2021,32
Purrfect Apawcalypse: Purrgatory Furever,https://steamdb.info/app/1559430/,$5.99 ,2021,32
Hidden Cats in London,https://steamdb.info/app/2099080/,$1.99 ,2022,32
Ever Seen A Cat? 2,https://steamdb.info/app/1972710/,$1.99 ,2022,32
Five Nights at Freddy's 4,https://steamdb.info/app/388090/,$7.99 ,2015,32
Five Nights at Freddy's: Help Wanted 2,https://steamdb.info/app/2287520/,$39.99 ,2023,32
The Symbiant,https://steamdb.info/app/1883090/,$19.99 ,2023,32
Tiny Civilization,https://steamdb.info/app/2230280/,$1.99 ,2023,32
Adventure of a Lifetime,https://steamdb.info/app/820730/,$6.49 ,2018,32
Priest Simulator: Heavy Duty,https://steamdb.info/app/1675670/,-,2021,32
TRY AGAIN,https://steamdb.info/app/2448340/,-,2023,32
Larcin Lazer,https://steamdb.info/app/1707400/,$9.99 ,2023,32
Automation - The Car Company Tycoon Game,https://steamdb.info/app/293760/,$29.99 ,2015,32
Bad North: Jotunn Edition,https://steamdb.info/app/688420/,$14.99 ,2018,32
Death Road to Canada,https://steamdb.info/app/252610/,$14.99 ,2016,32
Citizen Sleeper,https://steamdb.info/app/1578650/,$19.99 ,2022,32
逝去的回忆3：四叶草之梦,https://steamdb.info/app/1109130/,$9.99 ,2019,34
Poosh XL,https://steamdb.info/app/2055910/,$4.99 ,2023,34
Deus Ex: Human Revolution - Director's Cut,https://steamdb.info/app/238010/,$19.99 ,2013,34
PIPE by BMX Streets,https://steamdb.info/app/815780/,$9.99 ,2018,34
Gachi Heroes,https://steamdb.info/app/944220/,$0.99 ,2018,34
Crusader Kings III,https://steamdb.info/app/1158310/,$49.99 ,2020,34
Jazzpunk: Director's Cut,https://steamdb.info/app/250260/,$14.99 ,2014,34
Hakuoki: Edo Blossoms,https://steamdb.info/app/733340/,$9.99 ,2018,34
Hex of Steel,https://steamdb.info/app/1240630/,$14.99 ,2020,34
Conbunn Cardboard,https://steamdb.info/app/2004590/,$6.99 ,2023,34
Quest for the Golden Candelabra,https://steamdb.info/app/2381160/,-,2023,34
Shotgun Farmers,https://steamdb.info/app/604240/,$9.99 ,2019,34
Return to Castle Wolfenstein,https://steamdb.info/app/9010/,$4.99 ,2007,34
Timelie,https://steamdb.info/app/1150950/,$17.99 ,2020,34
Zero-K,https://steamdb.info/app/334920/,-,2018,34
Ann,https://steamdb.info/app/1511270/,-,2021,34
Cavern of Dreams,https://steamdb.info/app/2059660/,$7.79 ,2023,34
Perfect Vermin,https://steamdb.info/app/1416130/,-,2020,34
KAMI,https://steamdb.info/app/272040/,$1.99 ,2014,34
Ikaruga,https://steamdb.info/app/253750/,$9.99 ,2014,34
The Last Door - Collector's Edition,https://steamdb.info/app/284390/,$9.99 ,2014,34
Kaze and the Wild Masks,https://steamdb.info/app/829280/,$3.74 ,2021,34
Pizza Possum,https://steamdb.info/app/1951230/,$6.99 ,2023,34
Rain on Your Parade,https://steamdb.info/app/1213230/,$10.49 ,2021,34
Putt-Putt® Saves The Zoo,https://steamdb.info/app/294660/,$6.99 ,2014,34
100 hidden rams,https://steamdb.info/app/1708190/,$0.99 ,2021,34
Hero of the Kingdom,https://steamdb.info/app/259550/,$7.99 ,2013,34
Please Be Happy,https://steamdb.info/app/844670/,$19.99 ,2022,34
突然＊恋人,https://steamdb.info/app/2510810/,$29.99 ,2024,34
Super Mombo Quest,https://steamdb.info/app/1262040/,$19.99 ,2021,34
Elasto Mania Remastered,https://steamdb.info/app/1290220/,$9.99 ,2020,34
Hearts of Iron IV,https://steamdb.info/app/394360/,$49.99 ,2016,34
Fallen Hero: Retribution,https://steamdb.info/app/1343810/,$11.99 ,2023,34
Record of Lodoss War-Deedlit in Wonder Labyrinth-,https://steamdb.info/app/1203630/,$19.99 ,2021,34
click to ten,https://steamdb.info/app/1910580/,-,2022,34
Zniw Adventure,https://steamdb.info/app/904750/,$8.99 ,2020,34
Hexologic,https://steamdb.info/app/785890/,$4.99 ,2018,34
Yakuza 6: The Song of Life,https://steamdb.info/app/1388590/,$19.99 ,2021,34
Nightshade／百花百狼,https://steamdb.info/app/512180/,$34.38 ,2017,34
Brief Karate Foolish,https://steamdb.info/app/546390/,-,2016,34
Potion Craft: Alchemist Simulator,https://steamdb.info/app/1210320/,$19.99 ,2022,34
100% Orange Juice,https://steamdb.info/app/282800/,$6.99 ,2014,34
Ember Knights,https://steamdb.info/app/1135230/,$19.99 ,2023,34
Cave Story+,https://steamdb.info/app/200900/,$14.99 ,2011,34
Soldat,https://steamdb.info/app/638490/,-,2020,34
The Testing Chamber,https://steamdb.info/app/1921900/,$3.99 ,2022,34
METAL GEAR SOLID V: THE PHANTOM PAIN,https://steamdb.info/app/287700/,$19.99 ,2015,34
Turok,https://steamdb.info/app/405820/,$4.99 ,2015,34
Dominions 5 - Warriors of the Faith,https://steamdb.info/app/722060/,$39.99 ,2017,34
ACE Academy,https://steamdb.info/app/396650/,$19.99 ,2016,34
Turbo Kid,https://steamdb.info/app/1733250/,$19.99 ,2024,59
Chicken Invaders Universe,https://steamdb.info/app/1510460/,-,2022,59
Elsinore,https://steamdb.info/app/512890/,$9.99 ,2019,59
Hellish Quart,https://steamdb.info/app/1000360/,$16.99 ,2021,59
Farlanders,https://steamdb.info/app/1318740/,$14.99 ,2023,59
Fatal Twelve,https://steamdb.info/app/620210/,$19.99 ,2018,59
El Tango de la Muerte,https://steamdb.info/app/701380/,$4.99 ,2018,59
Fruit Salad,https://steamdb.info/app/1848520/,$1.99 ,2023,59
未来战士,https://steamdb.info/app/1801660/,$4.99 ,2021,59
Monaco: What's Yours Is Mine,https://steamdb.info/app/113020/,$14.99 ,2013,59
Pumping Simulator 2,https://steamdb.info/app/2499470/,$11.69 ,2023,59
Touhou Juuouen 〜 Unfinished Dream of All Living Ghost.,https://steamdb.info/app/2400340/,$14.99 ,2023,59
Disturbed,https://steamdb.info/app/529780/,-,2016,59
Outlaws + A Handful of Missions,https://steamdb.info/app/559620/,$5.99 ,2018,59
Beyond The Edge Of Owlsgard,https://steamdb.info/app/1709730/,$24.99 ,2022,59
Breakpoint,https://steamdb.info/app/1273250/,$4.99 ,2020,59
"Ayase, the Sexy Archer",https://steamdb.info/app/2389930/,$0.99 ,2023,59
Jump King,https://steamdb.info/app/1061090/,$12.99 ,2019,59
Overload Playable Teaser 3.0,https://steamdb.info/app/450220/,-,2016,59
Voidspire Tactics,https://steamdb.info/app/415920/,$14.99 ,2015,59
Cannibal Abduction,https://steamdb.info/app/2189640/,$4.99 ,2023,59
Renowned Explorers: International Society,https://steamdb.info/app/296970/,$19.99 ,2015,59
The Painscreek Killings,https://steamdb.info/app/624270/,$19.99 ,2017,59
The Doors of Trithius,https://steamdb.info/app/1519490/,$14.99 ,2021,59
Bronzebeard's Tavern,https://steamdb.info/app/2422870/,-,2023,59
Before The Night,https://steamdb.info/app/1829420/,$13.99 ,2022,59
Donut Dodo,https://steamdb.info/app/1779560/,$5.99 ,2022,59
Coloring Game: Pixel,https://steamdb.info/app/1173830/,$4.99 ,2019,59
Synergy,https://steamdb.info/app/17520/,-,2008,59
Alina of the Arena,https://steamdb.info/app/1668690/,$14.99 ,2022,59
LunarLux,https://steamdb.info/app/1932680/,$19.99 ,2023,59
Homebody,https://steamdb.info/app/1959350/,$19.99 ,2023,59
Avorion,https://steamdb.info/app/445220/,$24.99 ,2020,59
Nobody Saves the World,https://steamdb.info/app/1432050/,$24.99 ,2022,59
The Fruit of Grisaia,https://steamdb.info/app/345610/,$39.99 ,2015,59
VenusBlood HOLLOW International,https://steamdb.info/app/1788780/,$44.99 ,2022,59
Blaster Master Zero,https://steamdb.info/app/1034900/,$9.99 ,2019,59
Mining Mechs,https://steamdb.info/app/1603180/,$2.99 ,2023,59
Tunnet,https://steamdb.info/app/2286390/,$5.99 ,2023,59
The Final Earth 2,https://steamdb.info/app/1180130/,$9.99 ,2022,59
NOeSIS Ⅱ-人间无常「正式版」,https://steamdb.info/app/1625230/,$2.99 ,2023,59
Boson X,https://steamdb.info/app/302610/,$4.99 ,2014,59
My Furry Protogen 2 🐾,https://steamdb.info/app/2591910/,$3.49 ,2024,59
Henchman Story,https://steamdb.info/app/1449510/,$14.99 ,2021,59
Polandball: Can into Space!,https://steamdb.info/app/441050/,$2.99 ,2016,59
Assassin's Creed 2,https://steamdb.info/app/33230/,$4.99 ,2010,59
Breeders of the Nephelym: Alpha,https://steamdb.info/app/1161770/,-,2019,59
奇迹一刻 Surmount,https://steamdb.info/app/1089630/,$14.99 ,2022,59
Dealer's Life,https://steamdb.info/app/982270/,$9.99 ,2019,59
Distant Memoraĵo,https://steamdb.info/app/1591490/,$19.99 ,2021,59
Your Smile Beyond Twilight:黄昏下的月台上,https://steamdb.info/app/653950/,$1.99 ,2017,57
Disney G-Force,https://steamdb.info/app/319170/,$19.99 ,2014,57
Milkmaid of the Milky Way,https://steamdb.info/app/544970/,$5.99 ,2017,57
Blind Drive,https://steamdb.info/app/1300600/,$9.99 ,2021,57
JermaSlots,https://steamdb.info/app/1032520/,-,2019,57
Super Bit Blaster XL,https://steamdb.info/app/865040/,$3.99 ,2020,57
Assassin's Creed® Odyssey,https://steamdb.info/app/812140/,$59.99 ,2018,57
Instruments of Destruction,https://steamdb.info/app/1428100/,$19.99 ,2024,57
If My Heart Had Wings -Flight Diary-,https://steamdb.info/app/923810/,$5.99 ,2019,57
Zumbi Blocks 2 Open Alpha,https://steamdb.info/app/1941780/,-,2023,57
Zoombinis,https://steamdb.info/app/397430/,$9.99 ,2015,57
Curse Crackers: For Whom the Belle Toils,https://steamdb.info/app/1726760/,$14.99 ,2022,57
Sumotori Dreams Classic,https://steamdb.info/app/1604240/,$4.99 ,2021,57
Stormworks: Build and Rescue,https://steamdb.info/app/573090/,$24.99 ,2020,57
Valkyria Chronicles™,https://steamdb.info/app/294860/,$19.99 ,2014,57
LEGO® Pirates of the Caribbean: The Video Game,https://steamdb.info/app/311770/,$19.99 ,2014,57
The Escapists,https://steamdb.info/app/298630/,$4.99 ,2015,57
Touhou: Scarlet Curiosity,https://steamdb.info/app/845880/,$14.99 ,2018,57
Tom Clancy's Ghost Recon®,https://steamdb.info/app/15300/,$9.99 ,2008,57
Caesar™ 3,https://steamdb.info/app/517790/,$5.99 ,2016,57
Corinne Cross's Dead & Breakfast,https://steamdb.info/app/473920/,$4.99 ,2016,57
Divinity: Original Sin - Enhanced Edition,https://steamdb.info/app/373420/,$39.99 ,2015,57
Moonbase Alpha,https://steamdb.info/app/39000/,-,2010,57
Melvor Idle,https://steamdb.info/app/1267910/,$9.99 ,2021,57
Nexomon: Extinction,https://steamdb.info/app/1196630/,$19.99 ,2020,57
Artemis: Book One,https://steamdb.info/app/1775530/,$9.99 ,2023,57
MONSTER CARDS,https://steamdb.info/app/2010530/,-,2022,57
Shadows of Forbidden Gods,https://steamdb.info/app/1741640/,$19.99 ,2023,57
SpunkStock: Music Festival,https://steamdb.info/app/1863290/,$14.99 ,2023,57
Hello Neighbor Alpha 1,https://steamdb.info/app/1092710/,-,2019,57
Slay the Dragon!,https://steamdb.info/app/1463890/,-,2021,57
Path of Exile,https://steamdb.info/app/238960/,-,2013,57
Muse Dash,https://steamdb.info/app/774171/,$2.99 ,2019,57
Flicker of Hope,https://steamdb.info/app/1314460/,-,2020,57
Halluci-Sabbat of Koishi,https://steamdb.info/app/1684100/,$4.99 ,2022,57
A Book of Beasts and Buddies,https://steamdb.info/app/959750/,-,2018,57
Suspicious Downpour,https://steamdb.info/app/1657170/,-,2021,57
Swords 'n Magic and Stuff,https://steamdb.info/app/810040/,$24.99 ,2020,57
Fuga: Melodies of Steel 2,https://steamdb.info/app/2001340/,$39.99 ,2023,57
Exo One: Prologue,https://steamdb.info/app/1375530/,-,2020,57
Fear the Spotlight,https://steamdb.info/app/1959390/,-,2023,57
Death of a Wish,https://steamdb.info/app/2302080/,$19.99 ,2024,57
Toonstruck,https://steamdb.info/app/369830/,$9.99 ,2016,57
Little Mouse's Encyclopedia,https://steamdb.info/app/424200/,$4.99 ,2019,57
Nothing Together,https://steamdb.info/app/2788630/,-,2024,57
Tower Unite,https://steamdb.info/app/394690/,$24.99 ,2016,57
Templar Battleforce,https://steamdb.info/app/370020/,$9.99 ,2015,57
Conrad Stevenson's Paranormal P.I.,https://steamdb.info/app/1872860/,$14.99 ,2023,57
Paper Beast,https://steamdb.info/app/1232570/,$19.99 ,2020,57
Chair F*cking Simulator,https://steamdb.info/app/1302800/,$1.99 ,2020,57
Null Vector,https://steamdb.info/app/608110/,$4.99 ,2018,58
NinNinDays,https://steamdb.info/app/1075980/,$12.99 ,2019,58
Rhythm Sprout: Sick Beats & Bad Sweets,https://steamdb.info/app/1475840/,$14.99 ,2023,58
Indie Game: The Movie,https://steamdb.info/app/207080/,$9.99 ,2012,58
Micro Mages,https://steamdb.info/app/1065020/,$9.99 ,2019,58
Meow Moments: Celebrating Together,https://steamdb.info/app/2647300/,-,2024,58
Buffet Knight,https://steamdb.info/app/1823360/,-,2021,58
Trolley Delayma,https://steamdb.info/app/2372500/,-,2023,58
Selaco,https://steamdb.info/app/1592280/,$22.49 ,2024,58
VenusBlood FRONTIER International,https://steamdb.info/app/1189440/,$39.99 ,2020,58
Assemble with Care,https://steamdb.info/app/1202900/,$3.19 ,2020,58
Old School RuneScape,https://steamdb.info/app/1343370/,-,2021,58
NEKO-MIMI SWEET HOUSEMATES Vol. 1,https://steamdb.info/app/1789650/,$15.99 ,2022,58
Paradise Marsh,https://steamdb.info/app/1709170/,$14.99 ,2022,58
Retrograde Arena,https://steamdb.info/app/1055210/,-,2020,58
SHINOBI NON GRATA,https://steamdb.info/app/1796870/,$14.99 ,2023,58
Fate/EXTELLA,https://steamdb.info/app/511680/,$39.99 ,2017,58
The Legend of Heroes: Kuro no Kiseki,https://steamdb.info/app/1811950/,$49.99 ,2022,58
TM - Prologue,https://steamdb.info/app/1614730/,-,2021,58
Arcana Alchemia,https://steamdb.info/app/2527460/,$29.99 ,2023,58
100 hidden birds,https://steamdb.info/app/1473050/,$0.49 ,2020,58
Why do you love me?,https://steamdb.info/app/2802790/,$0.99 ,2024,58
Transport Fever 2,https://steamdb.info/app/1066780/,$39.99 ,2019,58
ULTIMATE HARDBASS DEFENCE,https://steamdb.info/app/915460/,$3.99 ,2019,58
Sam & Max Save the World,https://steamdb.info/app/1440440/,$19.99 ,2020,58
Ruff Ghanor,https://steamdb.info/app/2087460/,$14.99 ,2024,58
Hustle Cat,https://steamdb.info/app/453340/,$19.99 ,2016,58
Tinyfolks,https://steamdb.info/app/1909420/,$3.99 ,2022,58
9-nine-:NewEpisode,https://steamdb.info/app/1890120/,$9.99 ,2022,58
"Guns, Gore & Cannoli",https://steamdb.info/app/322210/,$2.99 ,2015,58
Bot Vice,https://steamdb.info/app/491040/,$1.99 ,2016,58
Rise of the Triad: Ludicrous Edition,https://steamdb.info/app/1421490/,$9.99 ,2023,58
Angry Video Game Nerd I & II Deluxe,https://steamdb.info/app/1162960/,$9.99 ,2020,58
Blackwell Unbound,https://steamdb.info/app/80340/,$4.99 ,2012,58
Farm Frenzy Collection,https://steamdb.info/app/391000/,$19.99 ,2015,58
Knightmare Tower,https://steamdb.info/app/298400/,$3.99 ,2014,58
FOREWARNED,https://steamdb.info/app/1562420/,$12.99 ,2024,58
STAR WARS™ Jedi Knight II - Jedi Outcast™,https://steamdb.info/app/6030/,$9.99 ,2003,58
Pocket Mirror ~ GoldenerTraum,https://steamdb.info/app/1899060/,$19.99 ,2023,58
Strangeland,https://steamdb.info/app/1369520/,$14.99 ,2021,58
Spark the Electric Jester,https://steamdb.info/app/601810/,$7.99 ,2017,58
Bright Lights of Svetlov,https://steamdb.info/app/1630920/,$4.99 ,2021,58
Timberman VS,https://steamdb.info/app/943380/,$1.99 ,2018,58
White Mourning: Museum In Pale,https://steamdb.info/app/2197490/,-,2022,58
I’m going to die if I don’t eat sushi!,https://steamdb.info/app/2000280/,$3.99 ,2022,58
Halo Wars: Definitive Edition,https://steamdb.info/app/459220/,$19.99 ,2017,58
Chrono Ark,https://steamdb.info/app/1188930/,$24.99 ,2024,58
Tape to Tape,https://steamdb.info/app/1566200/,$19.99 ,2023,58
Boss of this gym,https://steamdb.info/app/1396890/,$0.99 ,2021,58
寄甡 Symbiotic Love,https://steamdb.info/app/948830/,$6.99 ,2019,58
Penguin's Road,https://steamdb.info/app/3018130/,-,-,50
Zenith Heroes,https://steamdb.info/app/3018090/,-,-,50
DOOM: The Dark Ages,https://steamdb.info/app/3017860/,-,-,50
Mary,https://steamdb.info/app/3017570/,-,-,50
Slice Of Ages,https://steamdb.info/app/3017540/,-,2024,50
Hellfire Poncho,https://steamdb.info/app/3017150/,-,-,50
Shobatsu,https://steamdb.info/app/3015720/,-,-,50
《方块战记》《Legend Square》,https://steamdb.info/app/3012120/,-,2024,50
AZTLÁN CODEX: El códice de los ancestros,https://steamdb.info/app/3011570/,-,-,50
Gears of War: E-Day,https://steamdb.info/app/3010850/,-,-,50
LOVE ETERNAL,https://steamdb.info/app/3010610/,-,-,50
SPACE,https://steamdb.info/app/3010200/,-,2024,50
Build A Friend,https://steamdb.info/app/3009910/,-,2024,50
Winter Burrow,https://steamdb.info/app/3008740/,-,-,50
Thalassophobia,https://steamdb.info/app/3008570/,-,2024,50
Takeout,https://steamdb.info/app/3007230/,-,-,50
Sea of Brave: Beast Island,https://steamdb.info/app/3006480/,-,-,50
Click on bells together,https://steamdb.info/app/3005850/,$0.84 ,2024,50
Droid Wars,https://steamdb.info/app/3004500/,-,2024,50
Containment Initiative 2,https://steamdb.info/app/3002560/,-,-,50
The Bucketlist Tourist,https://steamdb.info/app/3001640/,-,-,50
Defender's Squad: The Last Ride,https://steamdb.info/app/3000910/,-,-,50
Unsought,https://steamdb.info/app/2999710/,-,-,50
Tilemancer Dungeon,https://steamdb.info/app/2998990/,-,-,50
宝莲灯：太子沉香 序章,https://steamdb.info/app/2998640/,-,-,50
Teatime Samurai,https://steamdb.info/app/2997310/,-,2024,50
Rogue's Realm: The Old God,https://steamdb.info/app/2995120/,-,-,50
Good & BAD DRIVER,https://steamdb.info/app/2994330/,-,2024,50
Rustwing,https://steamdb.info/app/2992470/,-,-,50
Temple of Shadows,https://steamdb.info/app/2988400/,-,-,50
Lover Survivors,https://steamdb.info/app/2987970/,-,-,50
Happy Corner,https://steamdb.info/app/2987200/,-,-,50
Bricking Bots,https://steamdb.info/app/2986580/,-,-,50
Perfect Dark,https://steamdb.info/app/2986410/,-,-,50
Hentai Oppai,https://steamdb.info/app/2985030/,-,-,50
EveryWhere,https://steamdb.info/app/2978470/,-,-,50
HARD VOID,https://steamdb.info/app/2978460/,-,-,50
